"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099821",15.8984567005515,15.6069017717929,15.4199503277406,15.1749411990636,15.0429260814431,14.8387530669384,14.6452201796791,14.691022370261,16.2821433894384,18.1106684212419,19.6932543835459,21.0102027028864,22.0465624387802,22.8167168905332,23.2448281940021,23.4230202690785,23.1908857235768,22.5769372163599,21.3968815305239,19.4241978834693,18.1876519853079,17.4400697441021,16.8737334229496,16.4808377699706,16.0805746442794,15.7983358001986,15.5942075458409,15.3442092758503,15.2046480818274,15.0059372076086,14.8079562055021,14.8454140710688,16.4344861383997,18.2701974839002,19.8515366922185,21.1765642261821,22.2155638714289,22.9997702479313,23.3993441934092,23.6110402840813,23.3739750388959,22.769155190956,21.5653876425995,19.593432254815,18.3599562766074,17.6460781586128,17.0594728107782,16.658552814442
"N099822",15.8755495611609,15.1964331736565,14.6619444130921,14.2281047431463,13.8261555207551,13.6295564292134,14.2693893636706,15.1406714901531,16.244564586965,17.5356102533374,18.737302526653,20.0594874976094,21.3306501679452,22.4481169889435,23.2447890565035,23.7567411627832,23.8990308880659,23.7069139709497,23.0974205757043,21.8836902432294,20.2170350505002,18.8832959619377,17.7116619948892,16.8051177443832,16.1525021905438,15.4381904286332,14.8854745148394,14.4099201552506,13.9979123919787,13.7853551679385,14.4345108243875,15.3964199054969,16.4870430055672,17.7754618719694,18.9613583480386,20.2444487574381,21.4976997039479,22.5909431953,23.5409283033173,24.0204331455523,24.1333475522443,23.9053990577236,23.2632190992051,22.2556946010482,20.563464548774,19.1929738857509,17.9923337254145,17.0502738105139
"N099823",13.9197405900635,13.2552022040643,12.7325389695398,12.3250657633139,11.8908448963274,11.7128718098164,12.5041639961352,14.4572241701631,16.2635845538211,17.9991234692672,19.6609873489794,21.2491231049805,22.6563141454136,23.8267354995311,24.657154524247,25.1294618302752,25.3594442337359,24.9609356254004,24.0831451012653,22.3676390294582,19.7920094232608,17.8424084172404,16.233560389098,14.9896866730828,14.045359293847,13.4044572641937,12.9372562311471,12.4649338439088,12.05792901838,11.9498485888311,12.6266591016291,14.6544544115864,16.507322678585,18.0963720873003,19.7972487217439,21.4592029465824,22.9371696520162,24.0053895175399,24.8983000191918,25.4920051918564,25.5451407051204,25.2767399969017,24.1884199122069,22.6017972461858,20.1641937522513,18.0556296316287,16.5936065998829,15.174123791018
"N099824",17.6980336792001,17.0905390267369,16.0360755092037,15.1382822831249,14.3410562384143,13.7391613642423,14.935678069518,16.7500282997488,18.7548119954429,20.950151188034,22.9706787063696,25.0425110749043,26.9125651465425,28.6369485198993,29.8163739151447,30.5314717056186,30.6927811940434,30.1535168990571,29.0694949098484,27.0351716978403,24.3832818643199,22.15541433325,20.640328492659,19.5957016443186,18.014332504811,17.4368365764885,16.2875714643865,15.4262439673533,14.6766060953794,14.0920154482202,15.1307504837068,16.9500808989466,18.9804391245979,21.1775669406099,23.2045669751594,25.2785486839252,27.1921871151428,28.9272982450909,30.1737195360227,30.8956935691873,31.0750263307696,30.6299675847808,29.5605416907841,27.6485478686392,24.6229566868341,22.4088165465274,21.0258042280987,20.0085690544706
"N099825",18.1261193587547,17.8433028991381,17.3764112829913,16.9682188490856,16.5583153773281,16.2535462788643,16.2569027968224,17.3914570874812,19.0514136738968,20.8816011157207,22.4053550265812,23.5697063782936,24.4235716965577,25.1224561163369,25.5807936017449,25.6471838086914,25.461794551314,25.2210594819099,24.6691122339279,23.6586487042777,22.250954950504,21.0079789116856,20.0061738590942,19.2285965810602,18.396741340338,18.1060929926275,17.6388075586909,17.235934628944,16.8362163136527,16.522156029192,16.5190412969984,17.6580603932698,19.3205551529122,21.1577373401795,22.6831516546156,23.8233161773346,24.7047627084516,25.4066828846831,25.8441610105859,25.9273243435098,25.7591691908634,25.4875145785227,24.9542610393664,23.9327623717794,22.518958942129,21.2865057314953,20.3042298267593,19.5075180290858
"N099826",24.9858049800412,26.3250418474932,27.6499930219001,28.684741932932,29.417417219041,29.947757713924,30.1330254643914,30.1170042172586,30.2967286794104,29.9750718303002,25.9869866929101,27.6410568436221,29.2259131784876,30.5026405595664,31.5026047752468,32.2755657483837,32.7127721799136,32.9867107407005,33.1124150299073,32.9904046035597,28.9330128776949,30.3585536966153,31.6957692424486,32.8368136761989,33.7133800436914,34.3653451476151,34.7383568273241,34.773200327354,34.9986408976909,34.7918415916712,31.024717301212,32.3562740506308,33.6927426621441,34.8272966409347,35.6931094718165,36.3728332173696,36.7152428042618,36.7945661795661,36.8961389821029,36.6797787232976,33.0167108430956,34.2684512498705,35.5206056182485,36.5715895274768,37.3776650815279,37.9468856494231,38.2798010485231,38.2984769864398
"N099827",19.6822265070361,19.3007992648437,19.0515804751124,18.8874620950729,18.7008490867674,18.4903673608469,18.3814659221474,18.3372123792313,19.4997355062618,22.2828980175983,23.8841169481308,24.68116619343,25.1210788897106,25.2556082899992,25.1586343092612,24.7715954152088,24.2884644631818,23.6666080001484,22.6994223403806,21.8893143906489,21.2845835993093,20.8599501145759,20.4269824869891,19.9565937613776,19.7549394127088,19.3616716487153,19.1087187030705,18.957862637997,18.7291737252956,18.57227992616,18.4282574640785,18.4380585389331,19.5956081553696,22.3295404269747,23.9764904540696,24.7084928078714,25.1745860758407,25.2771849497595,25.2235337427644,24.880716301162,24.2984386537928,23.7516894515759,22.8268909948712,21.9351005858763,21.4160809651195,20.8996740262054,20.5056621362417,19.9886237426395
"N099828",11.9138297706295,11.5333412548493,11.304110478467,11.0218964174401,10.8212723191472,10.8264378569668,11.4256676539697,12.49484875633,13.5534285489528,14.4179832583778,15.2130422616473,15.9829578054825,16.5353635094105,16.9878233419808,17.3140935375717,17.4376426474137,17.31391756019,17.0094461619388,16.3638270052557,15.4319937640382,14.2326057569823,13.3191168287017,12.7074582435157,12.3401480071833,11.9603526059222,11.6125469151415,11.3654156026484,11.1384861394067,10.9023292606142,10.8679361041465,11.5005640407218,12.5276925960126,13.6168111764565,14.4895715764193,15.3125657259048,16.1106017591042,16.6656424247576,17.072039127698,17.4188462575117,17.5834733694185,17.3935275127314,17.1402017051905,16.5466546598903,15.5220156282973,14.4246316559476,13.423249400098,12.9066595717939,12.3719973295801
"N099829",18.4413178645736,18.3435919993182,17.9898680557009,17.7394675443682,17.477449714395,17.3633138734682,18.5664388265402,20.3666419289118,22.1107219981163,23.5090333974334,24.6773480368709,25.4972676062224,25.9713243630241,26.2251749303661,26.2260781787447,25.9241966384767,25.5111657089071,24.7578254821741,23.7475489648198,22.4513463676676,21.0694350630692,20.326307002081,19.74371984409,19.2756328656057,18.7219703449389,18.6179601439939,18.275943079826,18.0181330152369,17.756847384759,17.6468716057229,18.8424953490119,20.6303663723017,22.3880012312583,23.7798646147902,24.9479485159545,25.7602670447339,26.2490488864104,26.4886336913955,26.4995187567787,26.2100362371383,25.8113000853797,25.0336930496501,24.0410190123183,22.7494425871768,21.3737693770494,20.6178957578767,20.0261878611917,19.5849306242293
"N099830",21.9255667331327,22.7995981175677,23.5658222019588,24.3547743499697,25.0273299916937,25.5663530672316,25.8780350688298,25.933937216065,25.7753160337264,25.3177403623441,24.5461174644593,23.5748187638663,22.642154503641,22.0148891290049,19.3284368092163,20.0508893663358,21.1425445575109,22.2117673480345,23.0807658490062,23.8515983614495,24.6011159132302,25.2997745040235,25.8476064550166,26.1669774124293,26.166856917078,26.0212166687605,25.5533009812356,24.8191502137812,23.8451330594458,22.8870317580962,22.2944955321707,19.563312558832,20.2870818246406,21.4248420959619,22.4569728242818,23.3927325203016,24.0744146023799,24.9431605293626,25.630391364232,26.2443222037029,26.5909466846219,26.4579082597229,26.3043413062485,26.0827092027843,25.3752163771955,24.4492654754895,23.2367263255394,22.9456588083775
"N099831",18.3127400445314,17.9148228252241,17.4584922108123,17.0068151898169,16.6040072328809,16.2983899776979,16.5222547225681,17.9775939514259,19.7128944462956,21.3175941372534,22.6728251668497,23.8220539386844,24.6936801248742,25.3390619287876,25.7973932828899,26.0721392076745,26.1150286867965,25.958451723274,25.4789397927464,24.6035079944361,23.1324961213213,21.4204969946643,20.2290928044358,19.3872400969428,18.5447980457825,18.1469233663945,17.6968861349139,17.3019237963654,16.8741488692911,16.5399449588285,16.8241205800269,18.2554443541622,20.04887876422,21.6033923586259,23.0314970973491,24.1524460271581,24.9239685685597,25.71362259306,26.0566465603278,26.488605218502,26.4468864175452,26.250548949328,25.9003979725822,24.9244011656503,23.3417050337662,21.835419308336,20.5255816196577,19.9131739829702
"N099832",18.5948187895772,18.4116216644235,18.0292558732297,17.6619124554555,17.3480768424729,17.1613408379846,18.0788328355547,19.5738724263013,20.9800177690668,22.1858838878347,23.2747600582263,24.1830940310198,24.8863651198065,25.3925314573386,25.7920158689038,25.7015839611924,25.5029754418621,25.0184448468311,24.3075408853519,23.1173957668943,21.8999919530896,21.029585081745,20.2504431701079,19.6420613979727,18.8606644702313,18.6783233965585,18.2974122103142,17.9172065544901,17.6098672035401,17.413987226864,18.328868065038,19.8226190309434,21.2424735830794,22.4449367484817,23.5389008518752,24.4353559962976,25.1320038886874,25.6257485699432,26.0324683515054,25.9410855946071,25.7621398763846,25.2489965021563,24.5513952196564,23.3818922956748,22.152734444145,21.2883451519315,20.5298836468649,19.897104595485
"N099833",14.0939197851932,13.6830095480202,13.385655933319,14.5615942853716,16.6277634301742,18.9406641770571,21.1629568098591,23.2281266110664,25.0613259404839,26.5745254466749,27.6689610346148,28.6078068148965,29.0007544047703,28.8121817971188,27.7775246338998,26.0450430793699,23.448439791248,20.6290488743679,18.6137511850155,17.369570447463,16.4504827961843,15.1678772829998,14.6780988556111,14.2733988286326,13.8279226194573,13.6381385778311,14.8072983978803,16.8400640042118,19.1567475705777,21.4328092196078,23.4775462259655,25.2594646857617,26.7480754379604,27.9138577627486,28.9197701255584,29.1634692855035,28.9923218688515,27.9709412354645,26.2576475430268,23.6025596980207,20.8273792771839,18.8207312362954,17.6335246833882,16.6265770943183,15.3456615064966,14.9667583330575,14.5719138652112,14.1614010965578
"N099834",16.7523088426242,16.3762254865185,15.9787338717426,15.6529414877095,15.5542294829382,16.2933610540502,17.4490240739241,18.9447680694304,20.4965762002792,21.6821680405154,22.6366862672032,23.2340440956284,23.6125250178624,23.724051747547,23.5402121913726,23.1022657427349,22.485407126893,21.3317426567406,20.1457941106799,19.5451708533455,18.9658832763214,18.4357374222817,17.3896782940243,17.228826094231,17.4271830289298,18.2990153009326,26.4116985568816,42.6070078639357,163.18208726486,1000.06845337371,2518.62076708988,5579.85988069597,19566.9466185055,52565.8084086197,144922.368096513,357504.506438657,995142.861035602,2524027.5997381,5149165.32512786,8304787.51176297,28924373.9162291,54926168.044867,135950225.961133,517962151.614688,1076427386.86606,2040099423.09619,3565043241.48295,5807858211.4285
"N099835",26.913810648336,28.1383609106098,28.9339772781478,29.1499739013119,29.0120173753785,28.0449250461986,26.3253988049485,23.8242668995675,21.0765900238933,19.4138608101706,18.3695086004196,17.3214266850195,15.9847312812324,15.4059447760024,15.0024469857491,14.5213026443105,14.1239358321215,15.5609948339739,17.8190555756907,20.064667004365,22.1231677516018,24.0495394168735,25.6615165046356,27.1636274937207,28.3818984320604,29.1233451430094,29.3271905769331,29.2450042951822,28.2087571043022,26.6287689359461,24.1273189327386,21.3339323824218,19.6635883367907,18.481455350971,17.6411974899918,16.2143553275598,15.5300620677842,15.2400973568216,14.7592077381669,14.2826255422711,15.7104942592436,18.0719883356189,20.317377810347,22.210881436895,24.4071236710426,25.996220985271,27.4111503714179,28.6402014920951
"N099836",17.0892835941076,16.8242506813552,16.487447262642,16.133116582306,15.8669824752514,16.1119383839649,17.446291835858,19.1317189017387,20.8456121011795,22.0886488740305,23.078460967519,23.6958955366545,24.0707940370779,24.1992273507265,24.1191538403894,23.7865422064483,23.3807837453175,22.7605338176167,21.901922700924,20.7701673971315,19.6429975618541,18.9834771383387,18.4211099269058,17.9091336431512,17.3648067173084,17.0681564792469,16.735985287988,16.4321334784653,16.1270387746168,16.3503270380765,17.693622687705,19.4258769346685,21.0815107309425,22.3416478130113,23.2903933465343,23.9391925154784,24.3887492607133,24.5441298468357,24.3795221432538,24.117378721878,23.6471710693762,23.0327902916509,22.1417372869676,21.0558912405745,20.0124175917051,19.2698328807359,18.6610832383553,18.239550000937
"N099837",18.3650509852602,18.1166525546513,17.8329587021725,17.5450893083732,17.3526161047732,17.4634038464174,18.4786839933606,19.8729685024904,21.3718749908492,22.6264464083079,23.6844915518519,24.4946832760867,25.1275375816452,25.4655452233034,25.5245801307476,25.3543504409059,24.9095528851206,24.2702628537902,23.355711740959,22.0676196430953,20.9323826758606,20.1428875890593,19.5742570874923,19.0993996905063,18.6639805564471,18.4091451783126,18.117934666341,17.831743101751,17.6320797740851,17.7500606941925,18.7506374704345,20.1500707990847,21.6481248368211,22.8945404864024,23.9604097474876,24.7758116266037,25.4005339661417,25.7438903228585,25.7969493535103,25.6436928907176,25.195055942078,24.5463113094339,23.6493342447428,22.3617727481426,21.2192339411263,20.4307347422037,19.8706735903958,19.3914427124516
"N099838",18.6905449668542,18.2213939507108,17.9083759813835,17.6021101234376,17.2750596150144,17.4170902112022,18.9029530105965,20.6202545372893,22.1171239545206,23.3603567899248,24.4467154403015,25.2588115905617,25.9060727430794,26.3843480014508,26.5900201598427,26.4881811756719,26.2205029855781,25.5826314578638,24.6958381859367,23.4897737227107,22.0328181216116,21.0062623960118,20.1908339594003,19.6025436128453,19.0132842650038,18.5367430291113,18.2193636292345,17.9228662863214,17.5783383227586,17.7267363051996,19.1980865170804,20.9267931405756,22.4149831529981,23.658151386973,24.7441508446274,25.5591321564324,26.2039455321298,26.6965714279939,26.9027996868215,26.8114297613138,26.5397462384021,25.9016506293672,25.0111807372526,23.8065420977319,22.3486310653711,21.3172989108806,20.5168495829481,19.9231257993368
"N099839",19.7698742655763,19.1192039601193,18.523920895247,17.9891489171669,17.5093385238787,17.0640025960982,16.7028855590263,17.6308258933051,19.5411658424499,21.5249683087191,23.4377965467579,25.0410164257781,26.528675627072,27.7294148713708,28.6261989521538,29.0969042042295,29.1612191264181,28.957327417718,28.1508771319835,26.7726529195535,24.5117158924414,22.7998156341862,21.6129079528228,20.7593377670933,20.0270518351662,19.3681505276847,18.7560078648505,18.2499180854574,17.7314187328682,17.3256112730334,16.9469103042513,17.8473437590836,19.7747849054711,21.7602123600886,23.6668211823339,25.2657265864719,26.7791182953712,27.973523710944,28.8479544884271,29.2911463961266,29.3678006306394,29.1887003997297,28.4036422938439,27.012602443382,24.74132150996,23.059820109403,21.887673300837,21.0009276630875
